air_temp,process_temp,rotational_speed,torque,tool_wear,machine_failure,Type_L,Type_M,air_temp_mean_6,process_temp_mean_6,rpm_std_6,torque_std_6,air_temp_lag1,air_temp_lag2,temp_diff,wear_torque,machine_id
300.6,309.3,1409,38.7,115,0,1,0,300.6166666666667,309.4,410.334822634723,10.133903492731555,300.6,300.6,8.699999999999989,4450.5,MACHINE_2902
300.6,309.4,1581,35.7,117,0,0,1,300.6166666666668,309.4,394.62420942799486,9.517492667013896,300.6,300.6,8.799999999999955,4176.900000000001,MACHINE_2903
300.7,309.5,1251,59.9,120,0,1,0,300.6333333333333,309.4166666666667,436.2960768407956,15.278448874149428,300.6,300.6,8.800000000000011,7188.0,MACHINE_2904
300.7,309.6,1500,44.1,122,0,1,0,300.6333333333333,309.43333333333334,439.956702415138,15.00263310222572,300.7,300.6,8.900000000000034,5380.2,MACHINE_2905
300.6,309.5,1576,38.8,124,0,1,0,300.6333333333334,309.45,128.42338831640947,9.12768681905043,300.7,300.7,8.899999999999977,4811.2,MACHINE_2906
300.7,309.5,1352,44.0,126,0,0,1,300.65000000000003,309.4666666666667,131.34902613520558,8.666410252617133,300.6,300.7,8.800000000000011,5544.0,MACHINE_2907
300.7,309.6,1661,30.3,129,0,1,0,300.6666666666667,309.51666666666665,155.642432089284,10.15414529473884,300.7,300.6,8.900000000000034,3908.7,MACHINE_2908
300.7,309.6,1541,34.6,131,0,1,0,300.68333333333334,309.55,151.60661814929887,10.302378366183229,300.7,300.7,8.900000000000034,4532.6,MACHINE_2909
300.6,309.6,1888,20.5,133,0,0,0,300.6666666666667,309.56666666666666,179.50227482310208,9.053931006290297,300.7,300.7,9.0,2726.5,MACHINE_2910
300.5,309.5,1255,62.1,138,0,1,0,300.6333333333333,309.55,225.13529265755147,14.097292884332996,300.6,300.7,9.0,8569.800000000001,MACHINE_2911
300.6,309.6,1411,41.6,140,0,1,0,300.6333333333333,309.56666666666666,230.67379565091707,14.160049434941929,300.5,300.6,9.0,5824.0,MACHINE_2912
300.6,309.5,1516,39.0,142,0,1,0,300.6166666666667,309.56666666666666,216.34108871563905,13.941795675832635,300.6,300.5,8.899999999999977,5538.0,MACHINE_2913
300.6,309.5,1492,34.0,144,0,0,1,300.6,309.55,209.15201807935708,13.610094293085034,300.6,300.6,8.899999999999977,4896.0,MACHINE_2914
300.6,309.6,1726,30.0,147,0,1,0,300.5833333333333,309.55,226.30156870866224,14.00652229022842,300.6,300.6,9.0,4410.0,MACHINE_2915
300.7,309.7,1598,33.7,149,0,1,0,300.6,309.56666666666666,160.58974645558015,11.555373930196556,300.6,300.6,9.0,5021.3,MACHINE_2916
300.8,309.8,1657,31.1,151,0,1,0,300.65000000000003,309.6166666666667,115.67483160423534,4.525483399593695,300.7,300.6,9.0,4696.1,MACHINE_2917
300.8,309.7,1481,38.1,153,0,1,0,300.68333333333334,309.6333333333333,99.19005326477208,3.625143675313381,300.8,300.7,8.899999999999977,5829.3,MACHINE_2918
300.7,309.7,1397,51.3,155,0,0,1,300.7,309.6666666666667,123.1499086479623,7.835730129775091,300.8,300.8,9.0,7951.5,MACHINE_2919
300.8,309.7,1461,44.3,158,0,1,0,300.7333333333333,309.7,127.08527320924355,8.326443818741927,300.7,300.8,8.899999999999977,6999.4,MACHINE_2920
300.7,309.6,1388,51.1,160,0,0,1,300.75,309.7,108.84300620619072,8.678018206941028,300.8,300.7,8.900000000000034,8176.0,MACHINE_2921
300.7,309.7,1507,52.4,163,0,1,0,300.75,309.7,97.72700070434674,8.6312030833869,300.7,300.8,9.0,8541.199999999999,MACHINE_2922
300.7,309.6,1421,49.8,165,0,0,1,300.7333333333333,309.6666666666667,47.932243844831056,5.561174935808838,300.7,300.7,8.900000000000034,8217.0,MACHINE_2923
300.8,309.7,1258,54.9,168,0,0,1,300.7333333333333,309.6666666666667,84.56634476354441,3.543820913458979,300.7,300.7,8.899999999999977,9223.2,MACHINE_2924
300.8,309.7,1482,39.0,171,0,0,1,300.75,309.6666666666667,89.84597932016838,5.873130908354474,300.8,300.7,8.899999999999977,6669.0,MACHINE_2925
300.7,309.6,1403,51.3,174,0,0,0,300.7333333333333,309.65000000000003,87.57948770497973,5.53777933832708,300.8,300.8,8.900000000000034,8926.199999999999,MACHINE_2926
300.8,309.7,1373,45.4,179,0,1,0,300.75,309.6666666666667,88.53624493204278,5.744910791300595,300.7,300.8,8.899999999999977,8126.599999999999,MACHINE_2927
300.9,309.7,1460,42.1,181,0,1,0,300.78333333333336,309.6666666666667,79.58077657323987,5.987793138266233,300.8,300.7,8.800000000000011,7620.1,MACHINE_2928
300.8,309.7,1751,27.9,183,0,0,1,300.8,309.68333333333334,165.29095559043895,9.591176500652416,300.9,300.8,8.899999999999977,5105.7,MACHINE_2929
300.8,309.6,1546,42.3,186,0,0,1,300.8,309.6666666666667,136.04521307271685,7.788367394176169,300.8,300.9,8.800000000000011,7867.799999999999,MACHINE_2930
300.8,309.7,1680,28.2,189,0,0,1,300.8,309.6666666666667,153.0316960632707,9.496244871877828,300.8,300.8,8.899999999999977,5329.8,MACHINE_2931
300.9,309.7,1394,48.8,192,0,0,1,300.8333333333333,309.68333333333334,154.62600040097152,8.91367862706895,300.8,300.8,8.800000000000011,9369.6,MACHINE_2932
300.7,309.6,1810,26.0,195,0,1,0,300.81666666666666,309.6666666666667,166.11612404179382,9.665488433941906,300.9,300.8,8.900000000000034,5070.0,MACHINE_2933
300.7,309.5,1479,34.5,197,0,1,0,300.7833333333333,309.6333333333333,162.90733562366674,9.173312742224828,300.7,300.9,8.800000000000011,6796.5,MACHINE_2934
300.9,309.7,1431,41.4,199,0,1,0,300.8,309.6333333333333,159.8670280785508,8.846166778139844,300.7,300.7,8.800000000000011,8238.6,MACHINE_2935
300.9,309.7,2355,14.4,201,0,1,0,300.81666666666666,309.65000000000003,362.19594144606697,12.138931858555909,300.9,300.7,8.800000000000011,2894.4,MACHINE_2936
300.7,309.6,1996,19.8,203,1,0,1,300.79999999999995,309.6333333333333,382.5898151632764,13.138099811870177,300.9,300.9,8.900000000000034,4019.4,MACHINE_2937
300.7,309.5,1461,49.9,0,0,1,0,300.76666666666665,309.6,371.1316028940005,13.443362674569055,300.7,300.9,8.800000000000011,0.0,MACHINE_2938
300.7,309.5,2007,19.7,2,0,0,0,300.76666666666665,309.5833333333333,385.3758771208577,14.139978783576591,300.7,300.7,8.800000000000011,39.4,MACHINE_2939
300.7,309.6,1505,34.9,7,0,1,0,300.76666666666665,309.6,381.3291229371338,14.166639215659544,300.7,300.7,8.900000000000034,244.3,MACHINE_2940
300.7,309.6,1925,20.5,9,0,0,0,300.7333333333333,309.5833333333333,338.60325849978346,13.35405057151806,300.7,300.7,8.900000000000034,184.5,MACHINE_2941
300.7,309.5,1622,30.5,14,0,0,1,300.7,309.55,251.82427735758523,11.97470946063672,300.7,300.7,8.800000000000011,427.0,MACHINE_2942
300.7,309.5,1592,29.0,17,0,1,0,300.7,309.53333333333336,226.48502525921964,11.08363658732983,300.7,300.7,8.800000000000011,493.0,MACHINE_2943
300.7,309.5,1850,24.5,19,0,1,0,300.7,309.53333333333336,203.98374118215887,5.984117868713968,300.7,300.7,8.800000000000011,465.5,MACHINE_2944
300.7,309.5,1470,48.7,21,0,0,1,300.7,309.53333333333336,185.75001121579808,9.843932141171871,300.7,300.7,8.800000000000011,1022.7,MACHINE_2945
300.7,309.5,1445,46.4,24,0,0,1,300.7,309.51666666666665,197.07629656219189,11.630763804095752,300.7,300.7,8.800000000000011,1113.6,MACHINE_2946
300.7,309.5,1685,31.1,27,0,1,0,300.7,309.5,148.6710014315792,9.993531241091132,300.7,300.7,8.800000000000011,839.7,MACHINE_2947
300.7,309.5,1667,30.5,29,0,0,0,300.7,309.5,150.48111730934448,9.993531241091132,300.7,300.7,8.800000000000011,884.5,MACHINE_2948
300.7,309.5,1578,35.4,34,0,1,0,300.7,309.5,151.07536750466195,9.55259127148221,300.7,300.7,8.800000000000011,1203.6,MACHINE_2949
300.6,309.4,1691,28.0,36,0,0,0,300.68333333333334,309.4833333333333,110.20102842836089,8.778021796889373,300.7,300.7,8.799999999999955,1008.0,MACHINE_2950
300.7,309.5,1439,43.8,41,0,0,1,300.68333333333334,309.4833333333333,117.40599076141024,7.5830512768057075,300.6,300.7,8.800000000000011,1795.8,MACHINE_2951
300.8,309.6,1404,38.7,44,0,0,1,300.7,309.5,127.85408349625868,5.911147660705516,300.7,300.6,8.800000000000011,1702.8000000000002,MACHINE_2952
300.8,309.6,1498,45.8,47,0,1,0,300.71666666666664,309.51666666666665,118.83335670874558,7.104552531065204,300.8,300.7,8.800000000000011,2152.6,MACHINE_2953
300.8,309.5,1481,44.5,49,0,0,1,300.7333333333333,309.51666666666665,104.39045294789967,6.823098025579413,300.8,300.8,8.699999999999989,2180.5,MACHINE_2954
300.7,309.4,1589,35.0,52,0,0,1,300.7333333333333,309.5,105.8017013095773,6.871389961281414,300.8,300.8,8.699999999999989,1820.0,MACHINE_2955
300.7,309.5,1467,44.3,55,0,1,0,300.75,309.51666666666665,62.97830314217183,4.221571587296188,300.7,300.8,8.800000000000011,2436.5,MACHINE_2956
300.6,309.4,1654,32.8,57,0,1,0,300.7333333333333,309.5,90.40519896555163,5.490142681813099,300.7,300.7,8.799999999999955,1869.6,MACHINE_2957
300.7,309.5,1508,39.9,59,0,1,0,300.71666666666664,309.4833333333333,73.05728346077356,5.446986934688387,300.6,300.7,8.800000000000011,2354.1,MACHINE_2958
300.7,309.6,1439,43.0,61,0,0,1,300.7,309.4833333333333,82.09506684327052,4.990958491779495,300.7,300.6,8.900000000000034,2623.0,MACHINE_2959
300.7,309.5,1692,30.3,64,0,1,0,300.68333333333334,309.4833333333333,103.0289603299386,5.699385931834979,300.7,300.7,8.800000000000011,1939.2,MACHINE_2960
300.7,309.5,1838,24.9,66,0,0,1,300.68333333333334,309.5,154.98214950976922,7.732183822612125,300.7,300.7,8.800000000000011,1643.4,MACHINE_2961
300.6,309.3,1601,40.2,69,0,1,0,300.6666666666667,309.46666666666664,141.07161301977803,6.982669021703984,300.7,300.7,8.699999999999989,2773.8,MACHINE_2962
300.6,309.4,1369,51.6,71,0,1,0,300.6666666666667,309.4666666666667,172.5998261876343,9.473207834026727,300.6,300.7,8.799999999999955,3663.6,MACHINE_2963
300.6,309.4,1312,45.2,73,0,0,1,300.65000000000003,309.45,203.4870184229646,9.888377015466135,300.6,300.6,8.799999999999955,3299.6000000000004,MACHINE_2964
300.6,309.4,1468,44.1,76,0,1,0,300.6333333333333,309.4166666666667,200.8837142893072,9.982668313966244,300.6,300.6,8.799999999999955,3351.6,MACHINE_2965
300.6,309.4,1452,39.4,78,0,0,1,300.6166666666667,309.4,189.74263270722165,8.96615859774962,300.6,300.6,8.799999999999955,3073.2,MACHINE_2966
300.7,309.5,1393,43.9,81,0,0,1,300.6166666666668,309.4,100.14539430248544,4.354155103652952,300.6,300.6,8.800000000000011,3555.9,MACHINE_2967
300.6,309.4,1432,44.2,84,0,0,1,300.6166666666667,309.4166666666667,58.29808458831819,3.929206875015269,300.7,300.6,8.799999999999955,3712.8,MACHINE_2968
300.6,309.3,1510,46.0,87,0,0,1,300.6166666666668,309.4,68.69764673310806,2.298695282111204,300.6,300.7,8.699999999999989,4002.0,MACHINE_2969
300.6,309.4,1521,37.2,90,0,0,1,300.6166666666667,309.40000000000003,48.12345235607299,3.386837266044322,300.6,300.6,8.799999999999955,3348.0000000000005,MACHINE_2970
300.5,309.4,1360,46.2,93,0,0,0,300.6,309.4,63.47808020621813,3.6847885511473626,300.6,300.6,8.899999999999977,4296.6,MACHINE_2971
300.5,309.3,1881,25.5,98,0,0,1,300.5833333333333,309.3833333333333,189.63482450928603,8.048353868959747,300.5,300.6,8.800000000000011,2499.0,MACHINE_2972
300.4,309.3,1413,50.3,101,0,1,0,300.53333333333336,309.35,187.19695510344465,8.961398700351765,300.5,300.5,8.900000000000034,5080.299999999999,MACHINE_2973
300.5,309.4,1642,36.2,103,0,0,0,300.51666666666665,309.35,187.1969551034455,9.085519614566133,300.4,300.5,8.899999999999977,3728.6,MACHINE_2974
300.5,309.5,1542,38.5,108,0,1,0,300.5,309.3833333333333,186.1283607263227,8.638383336404187,300.5,300.4,9.0,4158.0,MACHINE_2975
300.4,309.5,1447,39.3,110,0,1,0,300.46666666666664,309.40000000000003,191.58783886249492,8.594106507756676,300.5,300.5,9.100000000000025,4323.0,MACHINE_2976
300.4,309.4,1530,40.4,112,0,0,0,300.45,309.40000000000003,169.6247819944605,7.970863608585043,300.4,300.5,9.0,4524.8,MACHINE_2977
300.5,309.5,1795,27.7,117,0,1,0,300.45,309.43333333333334,139.66925216382256,7.281391808347185,300.4,300.4,9.0,3240.9,MACHINE_2978
300.6,309.6,1290,57.4,119,0,1,0,300.4833333333333,309.4833333333333,171.2752171214542,9.70925675150605,300.5,300.4,9.0,6830.599999999999,MACHINE_2979
300.6,309.7,1639,30.4,121,0,1,0,300.5,309.53333333333336,170.92542233383912,10.4162853263531,300.6,300.5,9.099999999999966,3678.4,MACHINE_2980
300.7,309.8,1596,31.5,123,0,1,0,300.53333333333336,309.5833333333333,172.43520522213944,10.859358483200802,300.6,300.6,9.100000000000025,3874.5,MACHINE_2981
300.6,309.8,1455,48.0,125,0,1,0,300.56666666666666,309.6333333333333,171.51258457229324,11.65412659390079,300.7,300.6,9.199999999999989,6000.0,MACHINE_2982
300.6,309.8,1659,28.9,127,0,0,1,300.6,309.70000000000005,176.39463332728752,12.348832603394747,300.6,300.7,9.199999999999989,3670.3,MACHINE_2983
300.6,309.8,1532,42.5,130,0,0,1,300.6166666666667,309.75000000000006,138.63152599607776,11.492156745653348,300.6,300.6,9.199999999999989,5525.0,MACHINE_2984
300.6,309.8,1502,42.4,133,0,1,0,300.6166666666667,309.78333333333336,80.52680713071972,7.991850015275882,300.6,300.6,9.199999999999989,5639.2,MACHINE_2985
300.6,309.8,1688,28.6,135,0,1,0,300.6166666666667,309.8,91.42209798512356,8.32860532542304,300.6,300.6,9.199999999999989,3861.0,MACHINE_2986
300.5,309.7,1341,50.9,137,0,0,1,300.58333333333337,309.78333333333336,129.41213235242353,9.462645859730031,300.6,300.6,9.199999999999989,6973.3,MACHINE_2987
300.5,309.7,1685,29.4,140,0,0,1,300.56666666666666,309.7666666666667,136.78511127556305,9.449532616307808,300.5,300.6,9.199999999999989,4116.0,MACHINE_2988
300.5,309.8,1370,55.9,143,0,0,1,300.55,309.7666666666667,148.63198399627106,11.04779012593316,300.5,300.5,9.300000000000011,7993.7,MACHINE_2989
300.5,309.8,1461,52.5,146,0,1,0,300.53333333333336,309.76666666666665,150.27097745961356,11.92701415554902,300.5,300.5,9.300000000000011,7665.0,MACHINE_2990
300.5,309.8,1550,37.4,148,0,1,0,300.5166666666667,309.76666666666665,151.17330011171865,12.173208287053985,300.5,300.5,9.300000000000011,5535.2,MACHINE_2991
300.5,309.8,1508,37.8,150,0,0,1,300.5,309.7666666666667,125.92603649232947,10.551097889161433,300.5,300.5,9.300000000000011,5670.0,MACHINE_2992
300.5,309.8,1345,62.7,153,0,1,0,300.5,309.78333333333336,125.01319930311692,12.929771846401648,300.5,300.5,9.300000000000011,9593.1,MACHINE_2993
300.5,309.7,1616,34.5,155,0,1,0,300.5,309.78333333333336,104.609750979537,11.736779796860844,300.5,300.5,9.199999999999989,5347.5,MACHINE_2994
300.5,309.7,1395,61.0,157,0,1,0,300.5,309.76666666666665,99.98683246641752,12.674817552927578,300.5,300.5,9.199999999999989,9577.0,MACHINE_2995
300.5,309.8,1324,72.8,159,1,0,0,300.5,309.7666666666667,118.83209443019705,16.392518618768396,300.5,300.5,9.300000000000011,11575.2,MACHINE_2996
300.5,309.8,1445,43.9,164,0,1,0,300.5,309.7666666666667,109.65658514958018,15.501924611694792,300.5,300.5,9.300000000000011,7199.599999999999,MACHINE_2997
300.5,309.8,1555,38.9,166,0,0,1,300.5,309.76666666666665,117.01737762686017,15.303986408776051,300.5,300.5,9.300000000000011,6457.4,MACHINE_2998
300.6,309.9,1449,42.4,169,0,0,1,300.51666666666665,309.78333333333336,106.14329936458856,14.779907532412643,300.5,300.5,9.299999999999956,7165.599999999999,MACHINE_2999
300.5,309.9,1466,53.2,172,0,0,1,300.51666666666665,309.81666666666666,76.78801989894295,12.995794191455508,300.6,300.5,9.399999999999975,9150.4,MACHINE_3000
300.5,309.9,1503,37.4,175,0,1,0,300.51666666666665,309.85,77.06880043182589,13.306840346227997,300.5,300.6,9.399999999999975,6545.0,MACHINE_3001
300.4,309.7,1488,35.7,177,0,1,0,300.5,309.8333333333333,41.20032362333456,6.318676021657267,300.5,300.5,9.300000000000011,6318.900000000001,MACHINE_3002
300.4,309.7,1314,50.2,179,0,1,0,300.4833333333333,309.81666666666666,81.35539318324658,7.1790435760389935,300.4,300.5,9.300000000000011,8985.800000000001,MACHINE_3003
300.4,309.7,1547,38.0,181,0,0,1,300.46666666666664,309.8,79.58245200210469,7.28955874293271,300.4,300.4,9.300000000000011,6878.0,MACHINE_3004
300.4,309.7,1466,39.8,184,0,0,1,300.43333333333334,309.76666666666665,79.3649796824812,7.395787089057298,300.4,300.4,9.300000000000011,7323.2,MACHINE_3005
300.3,309.6,1537,37.1,187,0,1,0,300.40000000000003,309.71666666666664,84.827864918713,5.314132102234505,300.4,300.4,9.300000000000011,6937.7,MACHINE_3006
300.2,309.5,1434,51.5,189,0,0,1,300.35,309.65,85.08505548371771,6.957226458869933,300.3,300.4,9.300000000000011,9733.5,MACHINE_3007
300.4,309.6,1432,44.7,192,0,1,0,300.35,309.6333333333333,85.0411665018806,6.248439805263407,300.2,300.3,9.200000000000044,8582.400000000001,MACHINE_3008
300.5,309.6,1390,48.4,194,0,1,0,300.3666666666667,309.6166666666667,62.51613125160057,5.898728676587875,300.4,300.2,9.100000000000025,9389.6,MACHINE_3009
300.5,309.7,1580,42.8,196,0,1,0,300.3833333333333,309.6166666666667,71.672635410367,5.343687865135868,300.5,300.4,9.199999999999989,8388.8,MACHINE_3010
300.5,309.7,1589,30.5,198,0,1,0,300.40000000000003,309.6166666666667,85.47436262802756,7.666811592833095,300.5,300.5,9.199999999999989,6039.0,MACHINE_3011
300.5,309.8,1441,48.8,200,0,1,0,300.43333333333334,309.65000000000003,84.72229143895616,7.504865088727474,300.5,300.5,9.300000000000011,9760.0,MACHINE_3012
300.5,309.8,1305,51.7,202,0,1,0,300.4833333333333,309.7,110.47428056641624,7.542789050919236,300.5,300.5,9.300000000000011,10443.4,MACHINE_3013
300.5,309.8,1566,35.9,204,0,0,1,300.5,309.7333333333333,117.9063187450137,8.308890820480599,300.5,300.5,9.300000000000011,7323.599999999999,MACHINE_3014
300.5,309.8,1379,54.2,207,1,1,0,300.5,309.7666666666667,119.6305423655156,9.334541588458803,300.5,300.5,9.300000000000011,11219.4,MACHINE_3015
300.4,309.6,1543,38.1,209,0,1,0,300.4833333333333,309.75,114.06270205461864,9.645724441430003,300.5,300.5,9.200000000000044,7962.900000000001,MACHINE_3016
300.5,309.8,1421,49.6,211,0,1,0,300.4833333333333,309.76666666666665,98.74765820008328,7.537484107224876,300.4,300.5,9.300000000000011,10465.6,MACHINE_3017
300.5,309.6,1760,30.6,213,0,1,0,300.4833333333333,309.7333333333333,162.84921451044082,9.717355607365626,300.5,300.4,9.100000000000025,6517.8,MACHINE_3018
300.4,309.5,1711,29.2,215,0,1,0,300.46666666666664,309.68333333333334,151.75067270581735,10.180962626392418,300.5,300.5,9.100000000000025,6278.0,MACHINE_3019
300.5,309.6,1465,41.6,217,0,1,0,300.46666666666664,309.65000000000003,156.90984672735266,10.031500386283172,300.4,300.5,9.100000000000025,9027.2,MACHINE_3020
300.5,309.6,1366,50.2,219,0,1,0,300.46666666666664,309.6166666666667,159.74938706194763,9.025390111605477,300.5,300.4,9.100000000000025,10993.8,MACHINE_3021
300.4,309.5,1888,21.9,221,0,0,1,300.46666666666664,309.6,212.5402706939756,11.694172337821318,300.5,300.5,9.100000000000025,4839.9,MACHINE_3022
300.5,309.5,1777,23.6,0,0,1,0,300.46666666666664,309.55,201.358800817518,10.967543024761635,300.4,300.5,9.0,0.0,MACHINE_3023
300.5,309.5,1379,55.6,2,0,1,0,300.46666666666664,309.53333333333336,222.88262980023447,14.211040309092972,300.5,300.4,9.0,111.2,MACHINE_3024
300.4,309.5,1525,51.3,4,0,1,0,300.46666666666664,309.53333333333336,216.81943332337192,14.637486122965225,300.5,300.5,9.100000000000025,205.2,MACHINE_3025
300.4,309.6,1563,34.0,6,0,0,1,300.45,309.5333333333333,211.24866863486167,14.871000862977109,300.4,300.5,9.200000000000044,204.0,MACHINE_3026
300.5,309.7,1389,43.3,9,0,0,1,300.45,309.55,206.68276818996856,14.11969074260005,300.4,300.4,9.199999999999989,389.7,MACHINE_3027
300.6,309.8,1447,42.9,12,0,0,1,300.4833333333333,309.6,148.3423967268552,11.629517043569198,300.5,300.4,9.199999999999989,514.8,MACHINE_3028
300.6,309.7,1934,22.8,15,0,0,1,300.5,309.6333333333333,206.5717792923352,11.881540304186142,300.6,300.5,9.099999999999966,342.0,MACHINE_3029
300.6,309.7,1470,43.8,18,0,0,0,300.5166666666667,309.6666666666667,195.4734423564184,9.926412577898718,300.6,300.6,9.099999999999966,788.4,MACHINE_3030
300.6,309.7,1428,42.6,23,0,0,1,300.55,309.7,202.3094164887073,8.409676965654834,300.6,300.6,9.099999999999966,979.8,MACHINE_3031
300.4,309.6,1319,48.1,26,0,1,0,300.55,309.7,220.13760847857776,8.943246986786518,300.6,300.6,9.200000000000044,1250.6,MACHINE_3032
300.5,309.7,1887,24.3,28,0,1,0,300.55,309.7,260.9884416342383,10.931681785830822,300.4,300.6,9.199999999999989,680.4,MACHINE_3033
300.4,309.5,1349,50.4,30,0,1,0,300.51666666666665,309.65000000000003,273.7917091513208,12.055151042880617,300.5,300.4,9.100000000000025,1512.0,MACHINE_3034
300.3,309.5,1665,31.4,32,0,0,1,300.4666666666667,309.6166666666667,217.40254521662743,10.152438130813668,300.4,300.5,9.199999999999989,1004.8,MACHINE_3035
300.3,309.5,1474,38.7,35,0,1,0,300.4166666666667,309.5833333333333,217.22584253874524,9.992947513121395,300.3,300.4,9.199999999999989,1354.5,MACHINE_3036
300.4,309.5,1543,38.9,37,0,1,0,300.3833333333333,309.55,212.47093918934235,9.858126935004725,300.3,300.3,9.100000000000025,1439.3,MACHINE_3037
300.2,309.4,1459,43.9,39,0,0,1,300.35,309.51666666666665,189.9014656780407,9.177072881189591,300.4,300.3,9.199999999999989,1712.1,MACHINE_3038
300.3,309.5,1551,37.9,42,0,1,0,300.31666666666666,309.4833333333333,106.3511479330038,6.3937469452582585,300.2,300.4,9.199999999999989,1591.8,MACHINE_3039
